agente_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion_descripcion,piso,codigo_postal,codigo,telefono,mail,web,latitud,longitud,tipo_latitud_longitud,actividad_especifica,denominacion_especifica,otro_domicilio,fuente,institucion_organizadora,actividades_culturales,mes,como_llegar,anio_de_inicio
101017,14,14140160,,Córdoba,Devoto,Festival de la Tradición,,,2424,,,,,-31.40642493,-62.30615017,centroide localidad,Festival,,,Gobierno de la Provincia de Córdoba,,expresiones culturales de pueblos originarios,noviembre,,
101018,30,30021080,,Entre Ríos,Diamante,Fiesta de las Razas y Tradiciones,San Martín 335,,3105,,,,,-32.07184593,-60.63720863,centroide localidad,,,,Gobierno de la Provincia,,,,,
101020,42,42007010,,La Pampa,Doblas,Fiesta de la Amistad,,,,,,,,-37.15448365,-64.01408334,centroide localidad,Festival,,,Gobierno de la Provincia,Municipalidad,,febrero,,
101022,42,42035020,,La Pampa,Eduardo Castex,Fiesta Provincial del Trigo,,,,,,,,-35.91892217,-64.29461218,centroide localidad,Festival,,,Gobierno de la Provincia,Club Ferro Carril Oeste,,enero,,
101023,42,42035020,,La Pampa,Eduardo Castex,Festival Selectivo Pre-Cosquín,,,,,,,,-35.91892217,-64.29461218,centroide localidad,Festival,,,Gobierno de la Provincia,Municipalidad,,diciembre,,
101024,38,38028020,,Jujuy,El Aguilar,Patronales de San José,,,,,,,,-23.21559709,-65.67822741,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,,marzo,,
101025,14,14140170,,Córdoba,El Arañado,San Alberto,,,5947,,,,,-31.74366901,-62.89334546,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,septiembre,,
101027,38,38014040,,Jujuy,El Carmen,Patronal San Juan Bautista,,,,,,,,-24.38563516,-65.25939261,centroide localidad,Festividad,,,Gobierno de la Provincia,,,junio,,
101028,38,38014040,,Jujuy,El Carmen,Festival del Pejerrey,,,,,,,,-24.38563516,-65.25939261,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,,julio,,
101029,38,38014040,,Jujuy,El Carmen,Homenaje a Jorge Cafrune,,,,,,,,-24.38563516,-65.25939261,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,Municipalidad,,febrero,,
101034,34,34056020,,Formosa,El Colorado,Festival del Inmigrante,,,,,15687816,,www.elcolorado.gov.ar,-26.308578,-59.3723,centroide localidad,Festival,,,Gobierno de la Provincia de Formosa,"Gob.Fsa , Sub. De Cultura Y Municio. Del Colorado",expresiones culturales de colectividades de inmigrantes,septiembre,,
101035,14,14140180,,Córdoba,El Fortín,Santa Margarita,,,5951,,,,,-31.96967904,-62.3026399,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,octubre,,
101036,38,38070010,,Jujuy,El Fuerte,Día de Santa Barbara,,,,,,,,-24.25496388,-64.41085483,centroide localidad,Festividad,,,Gobierno de la Provincia,,,diciembre,,
101039,10,10021060,,Catamarca,El Lindero,Festival de la Doma y Folklore,,,4743,,,,,-27.44249007,-66.0126634,centroide localidad,Festival,,,Gobierno de la Provincia de Catamarca,Municipalidad,música y danza - doma / jineteada / rodeo - medios de comunicación,enero,,
101041,50,50119040,,Mendoza,El Manzano,Fiesta Cristo de la Sierra,,,,,,,,-33.60296327,-69.33508268,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,Municipalidad De Malargãœe,,mayo,,
101042,38,38098020,,Jujuy,El Moreno,Cuarteada Virgen del Valle,,,,,,,,-23.85739562,-65.84253021,centroide localidad,Festividad,,,Gobierno de la Provincia,,,,,
101043,38,38098020,,Jujuy,El Moreno,Patronal a la Inmaculada Concepcion,,,,,,,,-23.85739562,-65.84253021,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,,diciembre,,
101044,38,38098020,,Jujuy,El Moreno,Cuarteada Virgen del Valle,,,,,,,,-23.85739562,-65.84253021,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,Comunidad Cerro Bayo,música y danza. religión. expresiones culturales de colectividades inmigrantes,abril,,1966
101045,38,38098020,,Jujuy,El Moreno,Patronal de Santa Barbara,,,,,,,,-23.85739562,-65.84253021,centroide localidad,Festividad,,,Gobierno de la Provincia,,,diciembre,,
101046,10,10084040,,Catamarca,El Pajonal,Festival del Aceite de Oliva,,,5315,,,,,-28.3798236,-66.30170353,centroide localidad,Festival,,,Gobierno de la Provincia de Catamarca,Municipalidad,música y danza,marzo,,
101047,10,10007040,,Catamarca,El Rodeo,Festival de Jazz,,,4711,,,,,-28.2183051,-65.88298019,centroide localidad,Festival,,,Gobierno de la Provincia de Catamarca,Municipalidad,música - medios de comunicación,febrero,,2004
101048,82,82126070,,Santa Fe,El Trébol,San Lorenzo Mártir,,,,,,,,-32.20544698,-61.70286512,centroide localidad,Fiestas Patronales,,,Gobierno de la Provincia,,,agosto,,
101049,74,74056080,,San Luis,El Volcán,Nuestra de la Señora de la Guardia,,,,,,,,-33.2536961,-66.18769924,centroide localidad,Fiesta Popular,,,SInCA,,religión o creencias populares,mayo,,
101050,14,14098110,,Córdoba,Elena,Asunción de María,,,5815,,,,,-32.57448333,-64.39292801,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,agosto,,
101051,14,14007060,,Córdoba,Embalse,Fiesta del Niño,,,,,,,,-32.20893212,-64.40059944,centroide localidad,Festival,,,SInCA,,,agosto,,
101052,14,14007060,,Córdoba,Embalse,Encuentro Provincial y Regional del Centro del País de Teatro,,,5856,,,,,-32.20893212,-64.40059944,centroide localidad,Festival,,,Gobierno de la Provincia de Córdoba,,cine/teatro,noviembre,,
101053,14,14007060,,Córdoba,Embalse,Ntra. Sra. de Loreto,,,5856,,,,,-32.20893212,-64.40059944,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,diciembre,,
101054,14,14007060,,Córdoba,Embalse,San Martin de Torres,,,5856,,,,,-32.20893212,-64.40059944,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,noviembre,,
101055,14,14007060,,Córdoba,Embalse,Encuentro de Artesanías,,,5856,,,,,-32.20893212,-64.40059944,centroide localidad,Festival,,,Gobierno de la Provincia de Córdoba,,"artesanías, productos locales y o regionales",octubre,,
101056,14,14007060,,Córdoba,Embalse,Embalse en Flor,,,,,,,,-32.20893212,-64.40059944,centroide localidad,Festival,,,SInCA,,,septiembre,,
101057,66,66056090,,Salta,Embarcación,Celebración en Honor a San Roque,,,,,,,,-23.20682108,-64.09012407,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,Parroquia San Roque Y Comision De Festejos Patronales,religión o creencias populares,agosto,270 Km. Al Noreste De La Ciudad De Salta,
101058,82,82063070,,Santa Fe,Emilia,Natividad Santísima Virgen María,,,,,,,,-31.06354412,-60.74642525,centroide localidad,Fiestas Patronales,,,Gobierno de la Provincia,,,septiembre,,
101060,82,82070050,,Santa Fe,Esperanza,Santísima Virgen María,,,,,,,,-31.45303892,-60.93099,centroide localidad,Fiestas Patronales,,,Gobierno de la Provincia,,,septiembre,,
101065,14,14042050,,Córdoba,Etruria,Asunción del Sr.,,,2661,,,,,-32.94292352,-63.2472531,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,agosto,,
101066,14,14112030,,Córdoba,Eufrasio Loza,La Inmaculada,,,5248,,,,,-29.92719985,-63.5889037,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,mayo,,
101067,46,46049070,,La Rioja,Famatina,Festival del Minero,,,,,,,,-28.93159669,-67.52073124,centroide localidad,Festival,,,Gobierno de la Provincia,,,febrero,,
101069,10,10105110,,Catamarca,Fiambala,Festival Camino Hacia Un Nuevo Sol,,,5345,,,,,-27.68168564,-67.64321494,centroide localidad,Festival,,,Gobierno de la Provincia de Catamarca,Municipalidad,música y danza,febrero,,
101073,38,38035060,,Jujuy,Fraile Pintado,Festival del Tomate,,,,,,,,-23.94102037,-64.80205555,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,,,,
101074,14,14140220,,Córdoba,Freyre,Nuestra Señora del Rosario,,,2413,,,,,-31.16717831,-62.09764934,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,octubre,,
101075,82,82105130,,Santa Fe,Gálvez,Santa Margarita de Escocia,,,,,,,,-32.03507378,-61.21994115,centroide localidad,Fiestas Patronales,,,Gobierno de la Provincia,,,noviembre,,
101080,42,42154040,,La Pampa,General Acha,Huilliche Pampa,,,,,,,,-37.37596682,-64.60391618,centroide localidad,Festival,,,Gobierno de la Provincia,Agrupación Folklórica La Manuel Ferreyra.,,diciembre,,
101081,42,42154040,,La Pampa,General Acha,Encuentro de la Amistad,,,,,,,,-37.37596682,-64.60391618,centroide localidad,Festival,,,Gobierno de la Provincia,Municipalidad,,febrero,,
101082,42,42154040,,La Pampa,General Acha,"Certamen Nacional Rucane-Peni,",,,,,,,,-37.37596682,-64.60391618,centroide localidad,Festival,,,Gobierno de la Provincia,Ballet Folklórico Anay Piukén.,,julio,,
101083,50,50014030,,Mendoza,General Alvear,Festival del Álamo,,,,,,,,-34.98282703,-67.70101461,centroide localidad,Festival,,,Gobierno de la Provincia,Municipalidad De General Alvear Y Comision Mixta,,enero,,
101084,6,6287010,,Buenos Aires,General Alvear,Aniversario del municipio,General Alvear,,,,,,,-36.0148964,-60.0086441,localizacion precisa,FIESTA POPULAR,,,Gobierno de la Provincia,,acto cívico ,julio,,
101085,6,6287010,,Buenos Aires,General Alvear,Aniversario del Municipio,,,,,,,,-36.02527068,-60.01479383,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,acto cívico,julio,,
101086,6,6294050,,Buenos Aires,General Arenales,Aniversario del Municipio,,,,,,,,-34.30699542,-61.30617536,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,acto cívico,septiembre,,
101087,14,14063110,,Córdoba,General Baldissera,Sta. Rosa de Lima,,,2583,,,,,-33.12442015,-62.30373182,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,agosto,,
101089,14,14056070,,Córdoba,General Cabrera,San José,,,5809,,,,,-32.81430014,-63.87368326,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,marzo,,
101090,14,14056070,,Córdoba,General Cabrera,Ntra. Sra. de la Asunción,,,5809,,,,,-32.81430014,-63.87368326,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,agosto,,
101098,62,62028020,,Río Negro,General Conesa,Fiesta Aniversario de la Localidad,,,8503,,,,,-40.10695329,-64.45298168,centroide localidad,,,,Secretaria de Cultura de Rio Negro,,,octubre,,
101099,14,14056080,,Córdoba,General Deheza,Ntra. Sra. de la Asunción,,,5923,,,,,-32.75733955,-63.78502567,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,agosto,,
101100,62,62042430,,Río Negro,General Enrique Godoy,Fiesta Aniversario de Localidad,,,8336,,,,,-39.08179739,-67.15753548,centroide localidad,,,,Secretaria de Cultura de Rio Negro,,,marzo,,
101101,62,62042440,,Río Negro,General Fernández Oro,Fiesta Aniversario de la Localidad,,,8324,,,,,-38.95661064,-67.92508334,centroide localidad,,,,Secretaria de Cultura de Rio Negro,,,mayo,,
101112,14,14084010,,Córdoba,General Levalle,Sta. Rosa de Lima,,,6132,,,,,-34.01221228,-63.92252286,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,agosto,,
101114,42,42070020,,La Pampa,General Manuel J. Campos,Fiesta Provincial del Tambo,,,,,,,,-37.46128066,-63.58727479,centroide localidad,Festival,,,Gobierno de la Provincia,Municipalidad,,marzo,,
101116,34,34063020,,Formosa,General Mosconi,Santa Rosa de Lima,,,,,,,,-23.18232353,-62.30486906,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia de Formosa,,religión o creencias populares,agosto,,
101117,42,42105030,,La Pampa,General Pico,"Viii Encuentro Nacional del Folklore En la Pampa, el Canto y la Danza Hermanan el País",,,,,,,,-35.66571922,-63.76096283,centroide localidad,Festival,,,Gobierno de la Provincia,Ballet Levún-Ché,,julio,,
101118,42,42105030,,La Pampa,General Pico,Fiesta Provincial del Inmigrante,,,,,,,,-35.66571922,-63.76096283,centroide localidad,Festival,,,Gobierno de la Provincia,Municipalidad,,diciembre,,
101119,42,42105030,,La Pampa,General Pico,Festival Folklórico,,,,,,,,-35.66571922,-63.76096283,centroide localidad,Festival,,,Gobierno de la Provincia,"Instituto Folklórico General Pico, La Academia MartãN Fierro Y El Ballet Levún-Ché",,enero,,
101122,30,30021120,,Entre Ríos,General Ramírez,Expo Feria General Ramírez,Arenales Y Colón ,,3164,,,,,-32.17969794,-60.19855787,centroide localidad,,,,Gobierno de la Provincia,,,,,
101124,62,62042450,,Río Negro,General Roca,Fiesta Aniversario de la Localidad,,,8332,,,,,-39.0289511,-67.57483318,centroide localidad,,,,Secretaria de Cultura de Rio Negro,,,septiembre,,
101125,14,14063120,,Córdoba,General Roca,Sta. Rosa de Lima,,,2592,,,,,-32.73292182,-61.91715582,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,agosto,,
101127,6,6392050,,Buenos Aires,General Villegas,Aniversario del Municipio,,,,,,,,-35.03619543,-63.01461858,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,acto cívico,julio,,
101129,82,82112050,,Santa Fe,Gobernador Crespo,Santo Domingo de Guzmán,,,,,,,,-30.36730202,-60.40116088,centroide localidad,Fiestas Patronales,,,Gobierno de la Provincia,,,agosto,,
101130,78,78049020,,Santa Cruz,Gobernador Gregores,Festival Club Hípico,,,,,,,,-48.75406255,-70.24419121,centroide localidad,Festival,,,SInCA,Club HãPico,,diciembre,,
101131,18,18091020,,Corrientes,Gobernador Juan E. Martínez,Festival del Reencuentro y la Cultura Regional,Gobernador Juan E. Martínez,,3445,,,,,-28.9117565,-58.9343796,localizacion precisa,"Canto, Danza, elección de Reina",,,Municipalidad de Gobernador Martínez,Municipalidad De Gobernador Martinez,áreas de cultura y turismo,febrero,,1997
101133,34,34014030,,Formosa,Gran Guardia,Fiesta de la Estudiantina y Desfile de Carrozas,,,,,,,www.granguardia.gov.ar,-25.86540896,-58.88601497,centroide localidad,Festival,,,Gobierno de la Provincia de Formosa,"Gob.Fsa. , Sub. De Cultura Y Comision De Fomento",música/carrozas/recitales,septiembre,,
101134,34,34014030,,Formosa,Gran Guardia,Fiesta Virgen de Caacupé,,,,,,,www.granguardia.gov.ar,-25.86540896,-58.88601497,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia de Formosa,Gob.Fsa.Sub.De Cultura Y Comision De Fomento,religión o creencias populares,diciembre,,
101135,34,34014030,,Formosa,Gran Guardia,Fiesta Virgen de la Merced,,,,,,,www.granguardia.gov.ar,-25.86540896,-58.88601497,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia de Formosa,"Gob.Fsa , Sub. De Cultura Y Comision De Fomento",religión o creencias populares,septiembre,,
101136,34,34014030,,Formosa,Gran Guardia,Fiesta de la Patrona de Loma Clavel,,,,,,,www.granguardia.gov.ar,-25.86540896,-58.88601497,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia de Formosa,Gob. Fsa. Sub. De Cultura Ycomision De Fomento,religión o creencias populares,diciembre,,
101137,34,34014030,,Formosa,Gran Guardia,Destrezas Criollas y Sortija,,,,,,,www.granguardia.gov.ar,-25.86540896,-58.88601497,centroide localidad,Festival,,,Gobierno de la Provincia de Formosa,Gob.Fsa. Sub. De Cultura Y Comision De Fomento,música/danzas/doma y jineteadas/comidas regionales,mayo,,
101138,34,34014030,,Formosa,Gran Guardia,Fiesta de la Patrona de el Cruce,,,,,15263444,,www.granguardia.gov.ar,-25.86540896,-58.88601497,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia de Formosa,"Gob.Fsa , Sub. De Cultura Y Comision De Fomento",religión o creencias populares,septiembre,,
101144,46,46028020,,La Rioja,Guandacol,Festival del Valle y el Amigo,,,,,,,,-29.52608193,-68.55099484,centroide localidad,Festival,,,Gobierno de la Provincia,,,febrero,,
101145,46,46028020,,La Rioja,Guandacol,Festival Folklórico,,,,,,,,-29.52608193,-68.55099484,centroide localidad,Festival,,,Gobierno de la Provincia,,,marzo,,
101147,62,62007040,,Río Negro,Guardia Mitre,Fiesta Aniversario de la Localidad,,,8505,,,,,-40.43250318,-63.67194333,centroide localidad,,,,Secretaria de Cultura de Rio Negro,,,diciembre,,
101148,14,14063130,,Córdoba,Guatimozin,Fest. Folklórico Anual,,,2627,,,,,-33.46413482,-62.4391521,centroide localidad,Festival,,,Gobierno de la Provincia de Córdoba,,música y danzas,febrero,,
101149,14,14063130,,Córdoba,Guatimozin,Virgen Niña,,,2627,,,,,-33.46413482,-62.4391521,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,septiembre,,
101150,42,42070030,,La Pampa,Guatrache,Fiesta del Turismo,,,,,,,,-37.6692508,-63.54157105,centroide localidad,Festival,,,Gobierno de la Provincia,Municipalidad,,enero,,
101151,42,42070030,,La Pampa,Guatrache,Fiesta Pampeana de la Tierra del Caldén,,,,,,,,-37.6692508,-63.54157105,centroide localidad,Festival,,,Gobierno de la Provincia,Municipalidad,,octubre,,
101152,50,50028020,,Mendoza,Guaymallén,Festival del Ajo,,,,,,,,-32.88701639,-68.82204358,centroide localidad,Festival,,,Gobierno de la Provincia,Mercado Cooperativo De Guaymallen,,enero,,
101153,50,50028020,,Mendoza,Guaymallén,Festival del Canto y el Agro,,,,,,,,-32.88701639,-68.82204358,centroide localidad,Festival,,,Gobierno de la Provincia,,,enero,,
101154,50,50028020,,Mendoza,Guaymallén,Fiesta Patronal Nuestra Señora de Fátima,,,,,,,,-32.88701639,-68.82204358,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,Municipalidad De Guaymallen,,mayo,,
101156,82,82035020,,Santa Fe,Helvecia,Virgen del Carmen,,,,,,,,-31.10171938,-60.08814879,centroide localidad,Fiestas Patronales,,,Gobierno de la Provincia,,,julio,,
101157,6,6406010,,Buenos Aires,Henderson,Aniversario del Municipio,,,,,,,,-36.30178502,-61.71781401,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,,enero,,
101158,14,14161060,,Córdoba,Hernando,San José,,,5929,,,,,-32.43003252,-63.73299949,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,marzo,,
101159,14,14161060,,Córdoba,Hernando,Festival del Canto y la Familia,,,5929,,,,,-32.43003252,-63.73299949,centroide localidad,Festival,,,Gobierno de la Provincia de Córdoba,,música y danzas,enero,,
101160,34,34021030,,Formosa,Herradura,Fiesta Celebración de San Juan,,,,,,,www.herradura.gov.ar,-26.49001042,-58.31227861,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia de Formosa,Gob.Fsa.Sub.De Cultura Y Municip. De Herradura,religión o creencias populares,junio,,
101161,34,34021030,,Formosa,Herradura,Fiesta Patria-Pericón Nacional,,,,,,,www.herradura.gov.ar,-26.49001042,-58.31227861,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia de Formosa,Gob.Fsa.Sub.De Cultura Y Municip. De Herradura,danzas/música/acto cívico,julio,,
101165,14,14035030,,Córdoba,Hipólito Bouchard,San José,,,5227,,,,,-34.72467971,-63.50800605,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,marzo,,
101166,38,38094020,,Jujuy,Huacalera,Patronal a la Inmaculada Concepcion,,,,,,,,-23.43361252,-65.35373377,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,,diciembre,,
101167,38,38094020,,Jujuy,Huacalera,Encuentro de Artesanos y Bastoneros,,,,,,,,-23.43361252,-65.35373377,centroide localidad,Festival,,,Gobierno de la Provincia,,,febrero,,
101168,38,38094020,,Jujuy,Huacalera,Fiesta del Sol Inti Raymi,,,,,,,,-23.43361252,-65.35373377,centroide localidad,Festividad,,,Gobierno de la Provincia,,,junio,,
101169,38,38094020,,Jujuy,Huacalera,Fiesta Cívica Día de la Bandera,,,,,,,,-23.43361252,-65.35373377,centroide localidad,Festividad,,,Gobierno de la Provincia,,,junio,,
101170,14,14035040,,Córdoba,Huinca Renanco,Ntra. Sra. del Rosario,,,6270,,,,,-34.84208513,-64.37246751,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,octubre,,
101171,14,14035040,,Córdoba,Huinca Renanco,Feria Nacional de Artesanías y Música Popular,,,6270,,,,,-34.84208513,-64.37246751,centroide localidad,Festival,,,Gobierno de la Provincia de Córdoba,,"música y danzas - artesanías, productos locales y o regionales",diciembre,,
101172,14,14035040,,Córdoba,Huinca Renanco,"Exposición Ganadera, Agrícola, Comercial E Industrial",,,,,,,,-34.84208513,-64.37246751,centroide localidad,Festival,,,SInCA,,,septiembre,,
101177,38,38028040,,Jujuy,Humahuaca,Día del Agricultor,,,4630,,,,,-23.20550477,-65.35231637,centroide localidad,Festival,,,Gobierno de la Provincia,Iglesia - Comisión Municipal,música. juegos. feria de comidas. baile,,,
101178,38,38028040,,Jujuy,Humahuaca,Festival del Churqui y el Cardón,,,,,,,,-23.20550477,-65.35231637,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,,enero,,
101179,38,38028040,,Jujuy,Humahuaca,Ceremonia Comunitaria a la Pachamama,,,,,,,,-23.20550477,-65.35231637,centroide localidad,Festividad,,,Gobierno de la Provincia,,,agosto,,
101180,38,38028040,,Jujuy,Humahuaca,Serenata a la Virgen de la Candelaria,,,,,,,,-23.20550477,-65.35231637,centroide localidad,Festividad,,,Gobierno de la Provincia,,,enero,,
101181,38,38028040,,Jujuy,Humahuaca,Patronal de San Antonio de Padua,,,,,,,,-23.20550477,-65.35231637,centroide localidad,Festividad,,,Gobierno de la Provincia,,,junio,,
101182,38,38028040,,Jujuy,Humahuaca,Salutación y Bajada de la Virgen de la Candelaria,,,,,,,,-23.20550477,-65.35231637,centroide localidad,Festividad,,,Gobierno de la Provincia,,,enero,,
101183,38,38028040,,Jujuy,Humahuaca,Carrera de Burro,,,,,,,,-23.20550477,-65.35231637,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,,febrero,,
101184,38,38028040,,Jujuy,Humahuaca,Encuentro de Instrumentistas,,,,,,,,-23.20550477,-65.35231637,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,,febrero,,
101185,38,38028040,,Jujuy,Humahuaca,Festival de la Arveja,,,,,,,,-23.20550477,-65.35231637,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,Comparsa,gastronomía,febrero,,
101186,38,38028040,,Jujuy,Humahuaca,Feria Agrícola de la Quebrada,,,,,,,,-23.20550477,-65.35231637,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,,,febrero,,
101187,38,38028040,,Jujuy,Humahuaca,Concurso del Arbolito Navideño Autóctono,,,,,,,,-23.20550477,-65.35231637,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia,Municipalidad,expresión cultural regional,enero,,2002
101188,38,38028040,,Jujuy,Humahuaca,De la Doma,,,4630,,,,,-23.20550477,-65.35231637,centroide localidad,Festival,,,Gobierno de la Provincia,Municipalidad,doma,,,1996
101189,82,82021220,,Santa Fe,Humberto Primo,Santa Margarita de Escocia,,,,,,,,-30.87266539,-61.34856748,centroide localidad,Fiestas Patronales,,,Gobierno de la Provincia,,,,,
101190,6,6408010,,Buenos Aires,Hurlingham,Aniversario del Municipio,,,,,,,,-34.584693,-58.642159,localizacion precisa,Fiesta Popular,,,Gobierno de la Provincia,,acto cívico,diciembre,,
101193,34,34035080,,Formosa,Ibarreta,Festival de la Miel,,,,,,,,-25.21389208,-59.85704351,centroide localidad,Festival,,,Gobierno de la Provincia de Formosa,,,enero,,
101194,10,10070070,,Catamarca,Icaño,Festival del Agricultor,,,5264,,,municanocatamarca@argentina.com,,-28.94811524,-65.33464615,centroide localidad,Festival,,,Gobierno de la Provincia de Catamarca,Municipalidad,música y danza - medios de comunicación - exposiciones artesanales,enero,,1992
101195,14,14182130,,Córdoba,Idiazabal,San Demetrio,,,2557,,,,,-32.8155545,-63.03290933,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,abril,,
101196,70,70049030,,San Juan,Iglesia,Fiesta del Vino Patero,,,5467,,,,,-30.4151521,-69.22516715,centroide localidad,Popular,,,Gobierno de la Provincia,Municipalidad,"gastronomía (frutos, comidas, bebidas, etc.) - música y danza - artesanías, productos locales y o regionales",julio,,
101197,70,70049030,,San Juan,Iglesia,Fiesta de Valles y Cumbres,,,5467,,,,,-30.4151521,-69.22516715,centroide localidad,Popular,,,Gobierno de la Provincia,Municipalidad,"gastronomía (frutos, comidas, bebidas, etc.) - música y danza - artesanías, productos locales y o regionales",febrero,,
101198,70,70049030,,San Juan,Iglesia,Fiesta de la Semilla y la Manzana,,,5467,,,,,-30.4151521,-69.22516715,centroide localidad,Popular,,,Gobierno de la Provincia,Municipalidad,"gastronomía (frutos, comidas, bebidas, etc.) - música y danza - artesanías, productos locales y o regionales",febrero,,
101199,70,70049030,,San Juan,Iglesia,Fiesta de Achango,,,5467,,,,,-30.4151521,-69.22516715,centroide localidad,Popular,,,Gobierno de la Provincia,Municipalidad,"gastronomía (frutos, comidas, bebidas, etc.) - música y danza - artesanías, productos locales y o regionales",julio,,
101200,34,34028010,,Formosa,Ingeniero Guillermo N. Juárez,Santeadas / Fiestas Patronales de Los Barrios de la Localidad,,,,,,,,-23.90019533,-61.85378256,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia de Formosa,,religión o creencias populares,,,
101209,62,62091050,,Río Negro,Ingeniero Jacobacci,Fiesta Aniversario de la Localidad,,,8418,,,,,-41.32899405,-69.54408333,centroide localidad,,,,Secretaria de Cultura de Rio Negro,,,septiembre,,
101210,42,42133060,,La Pampa,Ingeniero Luiggi,Festival Selectivo Pre-Cosquín,,,,,,,,-35.38609668,-64.46859179,centroide localidad,Festival,,,Gobierno de la Provincia,Municipalidad,,diciembre,,
101211,42,42133060,,La Pampa,Ingeniero Luiggi,Fiesta Provincial del Caballo,,,,,,,,-35.38609668,-64.46859179,centroide localidad,Festival,,,Gobierno de la Provincia,Club Costa Brava,,enero,,
101212,62,62042460,,Río Negro,Ingeniero Luis A. Huergo,Fiesta Aniversario de la Localidad,,,8334,,,,,-39.07342322,-67.23287128,centroide localidad,,,,Secretaria de Cultura de Rio Negro,,,mayo,,
101213,14,14063140,,Córdoba,Inriville,Ntra. Sra. del Carmen,,,2587,,,,,-32.94624942,-62.2305625,centroide localidad,Fiesta Patronal,,,Gobierno de la Provincia de Córdoba,,religión o creencias populares,julio,,
101214,42,42056040,,La Pampa,Intendente Alvear,Fiesta de la Danza,,,,,,,,-35.23921871,-63.59236408,centroide localidad,Festival,,,Gobierno de la Provincia,Escuela De Danzas Folklóricas Celeste Y Blanca,,septiembre,,
101215,42,42056040,,La Pampa,Intendente Alvear,Fiesta Provincial y Nacional de Doma y Folklore,,,,,,,,-35.23921871,-63.59236408,centroide localidad,Festival,,,Gobierno de la Provincia,,,enero,,
101216,42,42056040,,La Pampa,Intendente Alvear,Fiesta Provincial del Agro,,,,,,,,-35.23921871,-63.59236408,centroide localidad,Festival,,,Gobierno de la Provincia,Club Alvear Foot Ball Club,,octubre,,
